Country,Year,Sex,Age,Value
Guam,2015,Female,65,89495
Guam,2015,Female,70,87472
Guam,2015,Female,75,28276
Guam,2015,Female,80,27869
Guam,2015,Female,85,5656
Guam,2015,Female,90,5085
Guam,2015,Female,95,148
Guam,2015,Female,100,500
Republic of Korea,2016,Both Sexes,Total,3135.046317
Guatemala,2016,Male,0,509
Guatemala,2016,Male,15,58
Guatemala,2016,Male,20,70
Guatemala,2016,Male,25,176
Guatemala,2016,Male,30,48
Guatemala,2016,Male,35,5
Guatemala,2016,Male,40,9
Guatemala,2016,Male,45,1
Guatemala,2016,Male,50,1
Guatemala,2016,Male,55,2
Guatemala,2016,Male,60,0
Guatemala,2016,Male,65,0
Guatemala,2016,Female,0,477288
Guatemala,2016,Female,15,472157
Guatemala,2016,Female,20,89626
Guatemala,2016,Female,25,90350
Guatemala,2016,Female,30,103216
Guatemala,2016,Female,35,103778
Guatemala,2016,Female,40,517322
Guatemala,2016,Female,45,521849
Guatemala,2016,Female,50,507011
Guatemala,2016,Female,55,511384
Guatemala,2016,Female,60,596536
Guatemala,2016,Female,65,617754
Republic of Moldova,2016,Both Sexes,Total,345217
Guatemala,2015,Male,0,621888
Guatemala,2015,Male,15,719222
Guatemala,2015,Male,20,735042
Guatemala,2015,Male,25,745430
Guatemala,2015,Male,30,740273
Guatemala,2015,Male,35,810590
Guatemala,2015,Male,40,836828
Guatemala,2015,Male,45,550790
Guatemala,2015,Male,50,511518
Guatemala,2015,Male,55,624859
Guatemala,2015,Male,60,645323
Guatemala,2015,Male,65,725775
Guatemala,2015,Female,0,727749
Guatemala,2015,Female,15,649496
Guatemala,2015,Female,20,636610
Guatemala,2015,Female,25,453530
Guatemala,2015,Female,30,449333
Guatemala,2015,Female,35,431409
Guatemala,2015,Female,40,439463
Guatemala,2015,Female,45,325101
Guatemala,2015,Female,50,323487
Guatemala,2015,Female,55,170794
Guatemala,2015,Female,60,166499
Guatemala,2015,Female,65,57662
Republic of South Sudan,2016,Both Sexes,Total,296853
Guernsey,2016,Male,0,12784
Guernsey,2016,Male,5,12070
Guernsey,2016,Male,10,292
Guernsey,2016,Male,15,1197
Guernsey,2016,Male,20,1304
Guernsey,2016,Male,25,1207
Guernsey,2016,Male,30,195
Guernsey,2016,Male,35,273
Guernsey,2016,Male,40,304
Guernsey,2016,Male,45,133
Guernsey,2016,Male,50,5
Guernsey,2016,Male,55,10
Guernsey,2016,Male,60,4
Guernsey,2016,Male,65,0
Guernsey,2016,Male,70,0
Guernsey,2016,Male,75,1
Guernsey,2016,Male,80,0
Guernsey,2016,Male,85,10124
Guernsey,2016,Male,90,274.5048655
Guernsey,2016,Male,95,45.75081092
Guernsey,2016,Male,100,43.70079484
Guernsey,2016,Female,0,186.0532977
Guernsey,2016,Female,5,324.2391816
Guernsey,2016,Female,10,530.7094066
Guernsey,2016,Female,15,491.0087637
Guernsey,2016,Female,20,452.2249253
Guernsey,2016,Female,25,447.1914419
Guernsey,2016,Female,30,588.9779568
Guernsey,2016,Female,35,481.8419548
Guernsey,2016,Female,40,402.157675
Guernsey,2016,Female,45,228.7041145
Guernsey,2016,Female,50,159.5695557
Guernsey,2016,Female,55,121.968869
Guernsey,2016,Female,60,71.15128139
Guernsey,2016,Female,65,47.71759346
Guernsey,2016,Female,70,20.30040033
Guernsey,2016,Female,75,11.18353156
Guernsey,2016,Female,80,0
Guernsey,2016,Female,85,0
Guernsey,2016,Female,90,251.0878243
Guernsey,2016,Female,95,51.85091904
Guernsey,2016,Female,100,52.8176636
Reunion,2016,Both Sexes,Total,42588
Guernsey,2015,Male,0,331.3393277
Guernsey,2015,Male,5,445.2912462
Guernsey,2015,Male,10,418.8574444
Guernsey,2015,Male,15,418.8075042
Guernsey,2015,Male,20,396.4237944
Guernsey,2015,Male,25,404.5572719
Guernsey,2015,Male,30,374.0900247
Guernsey,2015,Male,35,315.1056662
Guernsey,2015,Male,40,211.4537682
Guernsey,2015,Male,45,154.502779
Guernsey,2015,Male,50,133.1524006
Guernsey,2015,Male,55,101.5519418
Guernsey,2015,Male,60,81.28483484
Guernsey,2015,Male,65,34.50069253
Guernsey,2015,Male,70,18.23373754
Guernsey,2015,Male,75,4.033445333
Guernsey,2015,Male,80,2.033369374
Guernsey,2015,Male,85,178695.6613
Guernsey,2015,Male,90,5339.905053
Guernsey,2015,Male,95,6674.470194
Guernsey,2015,Female,0,7654.063234
Guernsey,2015,Female,5,7747.976877
Guernsey,2015,Female,10,7299.714069
Guernsey,2015,Female,15,6956.471033
Guernsey,2015,Female,20,6554.698976
Guernsey,2015,Female,25,6368.303857
Guernsey,2015,Female,30,6051.491745
Guernsey,2015,Female,35,5318.75173
Guernsey,2015,Female,40,3927.062807
Guernsey,2015,Female,45,2783.844425
Guernsey,2015,Female,50,1977.392118
Guernsey,2015,Female,55,1319.135452
Guernsey,2015,Female,60,1170
Guernsey,2015,Female,65,5199.136281
Guernsey,2015,Female,70,6531.307171
Guernsey,2015,Female,75,7438.178764
Guernsey,2015,Female,80,7609.384655
Guernsey,2015,Female,85,7476.737698
Guernsey,2015,Female,90,6885.092518
Guernsey,2015,Female,95,6391.483247
Romania,2016,Both Sexes,Total,64389
Hungary,2016,Male,0,6114.243616
Hungary,2016,Male,5,5319.13369
Hungary,2016,Male,10,4126.635114
Hungary,2016,Male,15,3049.906901
Hungary,2016,Male,20,2380.926347
Hungary,2016,Male,25,1771.180884
Hungary,2016,Male,30,2291
Hungary,2016,Male,35,177301.0759
Hungary,2016,Male,40,5299.433068
Hungary,2016,Male,45,6821.241495
Hungary,2016,Male,50,7861.237929
Hungary,2016,Male,55,7549.485443
Hungary,2016,Male,60,7191.763387
Hungary,2016,Male,65,6843.987904
Hungary,2016,Male,70,6446.198255
Hungary,2016,Male,75,6333.159566
Hungary,2016,Male,80,5953.492166
Hungary,2016,Male,85,5123.470728
Hungary,2016,Male,90,3681.235938
Hungary,2016,Male,95,2693.324167
Hungary,2016,Male,100,1915.810821
Hungary,2016,Female,0,1308.808433
Hungary,2016,Female,5,1168.686511
Hungary,2016,Female,10,5150.642789
Hungary,2016,Female,15,6713.217
Hungary,2016,Female,20,7587.18105
Hungary,2016,Female,25,7478.881727
Hungary,2016,Female,30,7397.405024
Hungary,2016,Female,35,6699.468433
Hungary,2016,Female,40,6364.483237
Hungary,2016,Female,45,6377.974916
Hungary,2016,Female,50,5981.048277
Hungary,2016,Female,55,5131.058422
Hungary,2016,Female,60,3887.728913
Hungary,2016,Female,65,2939.946015
Hungary,2016,Female,70,2314.42001
Hungary,2016,Female,75,1726.744218
Hungary,2016,Female,80,2264.763888
Hungary,2016,Female,85,5954.102236
Hungary,2016,Female,90,141.4046746
Hungary,2016,Female,95,37.88199596
Hungary,2016,Female,100,42.88693712
Saint Helena ex. dep.,2016,Both Sexes,Total,3120
Hungary,2015,Male,0,116.5118434
Hungary,2015,Male,5,139.5270942
Hungary,2015,Male,10,172.3046821
Hungary,2015,Male,15,187.2753817
Hungary,2015,Male,20,219.198813
Hungary,2015,Male,25,276.940779
Hungary,2015,Male,30,273.9777004
Hungary,2015,Male,35,235.1186485
Hungary,2015,Male,40,196.2227012
Hungary,2015,Male,45,137.4505801
Hungary,2015,Male,50,100.47584
Hungary,2015,Male,55,91.67435505
Hungary,2015,Male,60,37.78701673
Hungary,2015,Male,65,23.93422293
Hungary,2015,Male,70,7.984223528
Hungary,2015,Male,75,2.997730022
Hungary,2015,Male,80,0
Hungary,2015,Male,85,164.4014778
Hungary,2015,Male,90,37.8981998
Hungary,2015,Male,95,38.8311319
Hungary,2015,Male,100,130.478064
Hungary,2015,Female,0,102.5735427
Hungary,2015,Female,5,137.5109078
Hungary,2015,Female,10,217.1038512
Hungary,2015,Female,15,197.1997572
Hungary,2015,Female,20,249.0826254
Hungary,2015,Female,25,291.9231948
Hungary,2015,Female,30,233.0538506
Hungary,2015,Female,35,216.1547152
Hungary,2015,Female,40,178.3141022
Hungary,2015,Female,45,135.5036967
Hungary,2015,Female,50,109.5320987
Hungary,2015,Female,55,104.6221368
Hungary,2015,Female,60,90.62076749
Hungary,2015,Female,65,39.88148138
Hungary,2015,Female,70,24.94044852
Hungary,2015,Female,75,4.995468765
Hungary,2015,Female,80,0
Hungary,2015,Female,85,110519.5455
Hungary,2015,Female,90,4402.461668
Hungary,2015,Female,95,5156.615394
Hungary,2015,Female,100,4443.281897
Saint Lucia,2016,Both Sexes,Total,17539
Iceland,2016,Male,0,3966.705726
Iceland,2016,Male,5,3917.721452
Iceland,2016,Male,10,3849.347569
Iceland,2016,Male,15,3940.172578
Iceland,2016,Male,20,3506.457647
Iceland,2016,Male,25,2696.176107
Iceland,2016,Male,30,2010.396265
Iceland,2016,Male,35,1486.876831
Iceland,2016,Male,40,1308.288331
Iceland,2016,Male,45,982.7470065
Iceland,2016,Male,50,676.5952911
Iceland,2016,Male,55,489.8427447
Iceland,2016,Male,60,4346.538235
Iceland,2016,Male,65,4876.43253
Iceland,2016,Male,70,4268.258396
Iceland,2016,Male,75,4103.670017
Iceland,2016,Male,80,3990.26461
Iceland,2016,Male,85,3727.324638
Iceland,2016,Male,90,3395.137116
Iceland,2016,Male,95,3617.933581
Iceland,2016,Male,100,3123.164855
Iceland,2016,Female,0,2397.570964
Iceland,2016,Female,5,1857.640793
Iceland,2016,Female,10,1388.965347
Iceland,2016,Female,15,1258.498949
Iceland,2016,Female,20,1018.641494
Iceland,2016,Female,25,782.7983892
Iceland,2016,Female,30,714.5544271
Iceland,2016,Female,35,110431.4545
Iceland,2016,Female,40,4398.952634
Iceland,2016,Female,45,5152.505252
Iceland,2016,Female,50,4439.740326
Iceland,2016,Female,55,4311.259095
Iceland,2016,Female,60,3963.544017
Iceland,2016,Female,65,3914.598786
Iceland,2016,Female,70,3846.279401
Iceland,2016,Female,75,3937.032016
Iceland,2016,Female,80,3503.662784
Iceland,2016,Female,85,2694.027088
Iceland,2016,Female,90,2008.793855
Iceland,2016,Female,95,1485.691699
Iceland,2016,Female,100,1307.245544
Saint Vincent and the Grenadines,2016,Both Sexes,Total,221431
Iceland,2015,Male,0,676.0560028
Iceland,2015,Male,5,489.4523097
Iceland,2015,Male,10,4343.073776
Iceland,2015,Male,15,4872.545711
Iceland,2015,Male,20,4264.856331
Iceland,2015,Male,25,4100.399139
Iceland,2015,Male,30,3987.084122
Iceland,2015,Male,35,3724.35373
Iceland,2015,Male,40,3392.430982
Iceland,2015,Male,45,3615.049864
Iceland,2015,Male,50,3120.6755
Iceland,2015,Male,55,2395.659952
Iceland,2015,Male,60,1856.160138
Iceland,2015,Male,65,1387.858256
Iceland,2015,Male,70,1257.495847
Iceland,2015,Male,75,1017.829573
Iceland,2015,Male,80,782.1744505
Iceland,2015,Male,85,713.984883
Iceland,2015,Male,90,35457
Iceland,2015,Male,95,1009
Iceland,2015,Male,100,217
Iceland,2015,Female,0,226
Iceland,2015,Female,5,1119
Iceland,2015,Female,10,1000
Iceland,2015,Female,15,1003
Iceland,2015,Female,20,1045
Iceland,2015,Female,25,1095
Iceland,2015,Female,30,1087
Iceland,2015,Female,35,1194
Iceland,2015,Female,40,1170
Iceland,2015,Female,45,1112
Iceland,2015,Female,50,1033
Iceland,2015,Female,55,988
Iceland,2015,Female,60,778
Iceland,2015,Female,65,510
Iceland,2015,Female,70,401
Iceland,2015,Female,75,248
Iceland,2015,Female,80,97
Iceland,2015,Female,85,23
Iceland,2015,Female,90,968
Iceland,2015,Female,95,207
Iceland,2015,Female,100,216
Samoa,2016,Both Sexes,Total,179370
Iran (Islamic Republic of),2016,Male,0,979
Iran (Islamic Republic of),2016,Male,5,1026
Iran (Islamic Republic of),2016,Male,10,1099
Iran (Islamic Republic of),2016,Male,15,1145
Iran (Islamic Republic of),2016,Male,20,1116
Iran (Islamic Republic of),2016,Male,25,1221
Iran (Islamic Republic of),2016,Male,30,1214
Iran (Islamic Republic of),2016,Male,35,1182
Iran (Islamic Republic of),2016,Male,40,1133
Iran (Islamic Republic of),2016,Male,45,1105
Iran (Islamic Republic of),2016,Male,50,899
Iran (Islamic Republic of),2016,Male,55,641
Iran (Islamic Republic of),2016,Male,60,590
Iran (Islamic Republic of),2016,Male,65,462
Iran (Islamic Republic of),2016,Male,70,241
Iran (Islamic Republic of),2016,Male,75,81
Iran (Islamic Republic of),2016,Male,80,35640
Iran (Islamic Republic of),2016,Male,85,1036
Iran (Islamic Republic of),2016,Male,90,221
Iran (Islamic Republic of),2016,Male,95,229
Iran (Islamic Republic of),2016,Male,100,1123
Iran (Islamic Republic of),2016,Female,0,1008
Iran (Islamic Republic of),2016,Female,5,1025
Iran (Islamic Republic of),2016,Female,10,1056
Iran (Islamic Republic of),2016,Female,15,1096
Iran (Islamic Republic of),2016,Female,20,1125
Iran (Islamic Republic of),2016,Female,25,1194
Iran (Islamic Republic of),2016,Female,30,1180
Iran (Islamic Republic of),2016,Female,35,1110
Iran (Islamic Republic of),2016,Female,40,1039
Iran (Islamic Republic of),2016,Female,45,1002
Iran (Islamic Republic of),2016,Female,50,723
Iran (Islamic Republic of),2016,Female,55,507
Iran (Islamic Republic of),2016,Female,60,402
Iran (Islamic Republic of),2016,Female,65,245
Iran (Islamic Republic of),2016,Female,70,94
Iran (Islamic Republic of),2016,Female,75,20
Iran (Islamic Republic of),2016,Female,80,992
Iran (Islamic Republic of),2016,Female,85,212
Iran (Islamic Republic of),2016,Female,90,218
Iran (Islamic Republic of),2016,Female,95,1068
Iran (Islamic Republic of),2016,Female,100,986
San Marino,2016,Both Sexes,Total,205465
Ireland,2016,Male,0,1108
Ireland,2016,Male,5,1152
Ireland,2016,Male,10,1223
Ireland,2016,Male,15,1225
Ireland,2016,Male,20,1138
Ireland,2016,Male,25,1115
Ireland,2016,Male,30,643
Ireland,2016,Male,35,601
Ireland,2016,Male,40,461
Ireland,2016,Male,45,240
Ireland,2016,Male,50,34453
Ireland,2016,Male,55,34536
Ireland,2016,Male,60,755
Ireland,2016,Male,65,733
Ireland,2016,Male,65,156
Ireland,2016,Male,70,156
Ireland,2016,Male,75,164
Ireland,2016,Male,80,170
Ireland,2016,Male,85,914
Ireland,2016,Male,85,930
Ireland,2016,Male,90,833
Ireland,2016,Male,95,856
Ireland,2016,Male,95,820
Ireland,2016,Male,100,828
Ireland,2016,Female,0,892
Ireland,2016,Female,5,1071
Ireland,2016,Female,10,1055
Ireland,2016,Female,15,1395
Ireland,2016,Female,20,1496
Ireland,2016,Female,25,1526
Ireland,2016,Female,30,1505
Ireland,2016,Female,35,1288
Ireland,2016,Female,40,1335
Ireland,2016,Female,45,1005
Ireland,2016,Female,50,888
Ireland,2016,Female,55,905
Ireland,2016,Female,60,773
Ireland,2016,Female,65,782
Ireland,2016,Female,65,574
Ireland,2016,Female,70,579
Ireland,2016,Female,75,412
Ireland,2016,Female,80,426
Ireland,2016,Female,85,244
Ireland,2016,Female,85,258
Ireland,2016,Female,90,92
Ireland,2016,Female,95,92
Ireland,2016,Female,95,19
Ireland,2016,Female,100,20
Saudi Arabia,2016,Both Sexes,Total,199180
Ireland,2015,Male,0,1
Ireland,2015,Male,5,690
Ireland,2015,Male,10,673
Ireland,2015,Male,15,153
Ireland,2015,Male,20,153
Ireland,2015,Male,25,186
Ireland,2015,Male,30,199
Ireland,2015,Male,35,827
Ireland,2015,Male,40,814
Ireland,2015,Male,45,762
Ireland,2015,Male,50,804
Ireland,2015,Male,55,818
Ireland,2015,Male,60,810
Ireland,2015,Male,65,949
Ireland,2015,Male,70,935
Ireland,2015,Male,75,1197
Ireland,2015,Male,80,1160
Ireland,2015,Male,85,1505
Ireland,2015,Male,85,1486
Ireland,2015,Male,90,1602
Ireland,2015,Male,95,1595
Ireland,2015,Male,95,1646
Ireland,2015,Male,100,1660
Ireland,2015,Male,100,1312
Ireland,2015,Female,0,1366
Ireland,2015,Female,5,1104
Ireland,2015,Female,10,1103
Ireland,2015,Female,15,935
Ireland,2015,Female,20,938
Ireland,2015,Female,25,836
Ireland,2015,Female,30,843
Ireland,2015,Female,35,647
Ireland,2015,Female,40,673
Ireland,2015,Female,45,527
Ireland,2015,Female,50,533
Ireland,2015,Female,55,398
Ireland,2015,Female,60,395
Ireland,2015,Female,65,188
Ireland,2015,Female,70,187
Ireland,2015,Female,75,61
Ireland,2015,Female,80,56
Ireland,2015,Female,85,7
Ireland,2015,Female,85,12
Ireland,2015,Female,90,34267
Ireland,2015,Female,95,34359
Ireland,2015,Female,95,778
Ireland,2015,Female,100,168
Ireland,2015,Female,100,166
Serbia,2016,Both Sexes,Total,2437
Isle of Man,2016,Male,0,160
Isle of Man,2016,Male,5,893
Isle of Man,2016,Male,10,886
Isle of Man,2016,Male,15,809
Isle of Man,2016,Male,20,828
Isle of Man,2016,Male,25,803
Isle of Man,2016,Male,30,822
Isle of Man,2016,Male,35,914
Isle of Man,2016,Male,40,908
Isle of Man,2016,Male,45,1112
Isle of Man,2016,Male,50,1084
Isle of Man,2016,Male,55,1408
Isle of Man,2016,Male,60,1426
Isle of Man,2016,Male,65,1520
Isle of Man,2016,Male,70,1480
Isle of Man,2016,Male,75,1506
Isle of Man,2016,Male,80,1548
Isle of Man,2016,Male,85,1218
Isle of Man,2016,Male,85,1227
Isle of Man,2016,Male,90,975
Isle of Man,2016,Male,95,996
Isle of Man,2016,Male,100,881
Isle of Man,2016,Female,0,878
Isle of Man,2016,Female,5,734
Isle of Man,2016,Female,10,758
Isle of Man,2016,Female,15,585
Isle of Man,2016,Female,20,573
Isle of Man,2016,Female,25,405
Isle of Man,2016,Female,30,418
Isle of Man,2016,Female,35,230
Isle of Man,2016,Female,40,240
Isle of Man,2016,Female,45,81
Isle of Man,2016,Female,50,85
Isle of Man,2016,Female,55,17
Isle of Man,2016,Female,60,14
Isle of Man,2016,Female,65,0
Isle of Man,2016,Female,70,1
Isle of Man,2016,Female,75,731
Isle of Man,2016,Female,80,179
Isle of Man,2016,Female,85,166
Isle of Man,2016,Female,85,146
Isle of Man,2016,Female,90,168
Isle of Man,2016,Female,95,832
Isle of Man,2016,Female,100,824
Seychelles,2016,Both Sexes,Total,1826
Isle of Man,2015,Male,0,757
Isle of Man,2015,Male,5,812
Isle of Man,2015,Male,10,816
Isle of Man,2015,Male,15,961
Isle of Man,2015,Male,20,954
Isle of Man,2015,Male,25,1241
Isle of Man,2015,Male,30,1225
Isle of Man,2015,Male,35,1550
Isle of Man,2015,Male,40,1526
Isle of Man,2015,Male,45,1603
Isle of Man,2015,Male,50,1586
Isle of Man,2015,Male,55,1600
Isle of Man,2015,Male,60,1632
Isle of Man,2015,Male,65,1260
Isle of Man,2015,Male,70,1280
Isle of Man,2015,Male,75,1066
Isle of Man,2015,Male,80,1086
Isle of Man,2015,Male,85,940
Isle of Man,2015,Male,90,932
Isle of Man,2015,Female,0,794
Isle of Man,2015,Female,5,822
Isle of Man,2015,Female,10,645
Isle of Man,2015,Female,15,638
Isle of Man,2015,Female,20,513
Isle of Man,2015,Female,25,523
Isle of Man,2015,Female,30,416
Isle of Man,2015,Female,35,406
Isle of Man,2015,Female,40,181
Isle of Man,2015,Female,45,183
Isle of Man,2015,Female,50,58
Isle of Man,2015,Female,55,60
Isle of Man,2015,Female,60,8
Isle of Man,2015,Female,65,8
Isle of Man,2015,Female,70,33413660
Isle of Man,2015,Female,75,30196281
Isle of Man,2015,Female,80,1421387
Isle of Man,2015,Female,85,1464302
Isle of Man,2015,Female,90,299111
Singapore,2016,Both Sexes,Total,252999.5
Israel,2016,Male,0,1180718
Israel,2016,Male,5,1070413
Israel,2016,Male,10,1372725
Israel,2016,Male,15,1326992
Israel,2016,Male,20,1761010
Israel,2016,Male,25,2136392
Israel,2016,Male,30,1898027
Israel,2016,Male,35,2588838
Israel,2016,Male,40,2257350
Israel,2016,Male,45,2243031
Israel,2016,Male,50,2054536
Israel,2016,Male,55,1629315
Israel,2016,Male,60,1580928
Israel,2016,Male,65,1248289
Israel,2016,Male,70,1141779
Israel,2016,Male,75,946692
Israel,2016,Male,80,764508
Israel,2016,Male,85,620111
Israel,2016,Male,90,475084
Israel,2016,Male,95,358304
Israel,2016,Male,100,230773
Israel,2016,Female,0,404880
Israel,2016,Female,5,147374
Israel,2016,Female,10,89516
Israel,2016,Female,15,100230
Israel,2016,Female,20,1367544
Israel,2016,Female,25,1382857
Israel,2016,Female,30,286569
Israel,2016,Female,35,263477
Israel,2016,Female,40,1132037
Israel,2016,Female,45,986932
Israel,2016,Female,50,1203773
Israel,2016,Female,55,1037242
Israel,2016,Female,60,1428320
Israel,2016,Female,65,1226019
Israel,2016,Female,70,1332414
Israel,2016,Female,75,1207207
Israel,2016,Female,80,1347654
Israel,2016,Female,85,966193
Israel,2016,Female,90,1169310
Israel,2016,Female,95,703234
Israel,2016,Female,100,813067
Sint Maarten (Dutch part),2016,Both Sexes,Total,1104445
Israel,2015,Male,0,528518
Israel,2015,Male,5,391829
Israel,2015,Male,10,389390
Israel,2015,Male,15,284898
Israel,2015,Male,20,285780
Israel,2015,Male,25,185407
Israel,2015,Male,30,193528
Israel,2015,Male,35,315150
Israel,2015,Male,40,134816
Israel,2015,Male,45,79391
Israel,2015,Male,50,100224
Israel,2015,Male,55,32612641
Israel,2015,Male,60,30977355
Israel,2015,Male,65,1393704
Israel,2015,Male,70,1475611
Israel,2015,Male,75,1156356
Israel,2015,Male,80,1101242
Israel,2015,Male,85,1344232
Israel,2015,Male,90,1502824
Israel,2015,Male,95,1715996
Israel,2015,Male,100,2394942
Israel,2015,Female,0,1846029
Israel,2015,Female,5,2749385
Israel,2015,Female,10,2189173
Israel,2015,Female,15,2286886
Israel,2015,Female,20,1991685
Israel,2015,Female,25,1665477
Israel,2015,Female,30,1533512
Israel,2015,Female,35,1287306
Israel,2015,Female,40,1108410
Israel,2015,Female,45,953670
Israel,2015,Female,50,742885
Israel,2015,Female,55,619262
Israel,2015,Female,60,462413
Israel,2015,Female,65,364208
Israel,2015,Female,70,225283
Israel,2015,Female,75,400428
Israel,2015,Female,80,144120
Israel,2015,Female,85,86688
Israel,2015,Female,90,97880.69572
Israel,2015,Female,95,1340612
Israel,2015,Female,100,1383588
Slovakia,2016,Both Sexes,Total,6895
Italy,2016,Male,0,996800
Italy,2016,Male,5,1181911
Italy,2016,Male,10,1091146
Italy,2016,Male,15,1395774
Italy,2016,Male,20,1287212
Italy,2016,Male,25,1301801
Italy,2016,Male,30,1221205
Italy,2016,Male,35,1314006
Italy,2016,Male,40,954468
Italy,2016,Male,45,1140484
Italy,2016,Male,50,688057
Italy,2016,Male,55,794484
Italy,2016,Male,60,520794
Italy,2016,Male,65,517801
Italy,2016,Male,70,381462
Italy,2016,Male,75,381612
Italy,2016,Male,80,273106
Italy,2016,Male,85,280098
Italy,2016,Male,90,174421
Italy,2016,Male,95,189251
Italy,2016,Male,100,302938
Italy,2016,Female,0,131983
Italy,2016,Female,5,77549
Italy,2016,Female,10,98151.30428
Italy,2016,Female,15,7001444
Italy,2016,Female,20,6982604
Italy,2016,Female,25,167716
Italy,2016,Female,30,167505
Italy,2016,Female,35,34278
Italy,2016,Female,40,33852
Italy,2016,Female,45,34017
Italy,2016,Female,50,34272
Italy,2016,Female,55,179969
Italy,2016,Female,60,180585
Italy,2016,Female,65,202958
Italy,2016,Female,70,199567
Italy,2016,Female,75,220978
Italy,2016,Female,80,218691
Italy,2016,Female,85,242860
Italy,2016,Female,90,241029
Italy,2016,Female,95,249716
Italy,2016,Female,100,249342
Slovenia,2016,Both Sexes,Total,0
Jamaica,2016,Male,0,251790
Jamaica,2016,Male,15,232402
Jamaica,2016,Male,20,233808
Jamaica,2016,Male,25,227959
Jamaica,2016,Male,30,226708
Jamaica,2016,Male,35,237262
Jamaica,2016,Male,40,235035
Jamaica,2016,Male,45,251886
Jamaica,2016,Male,50,247332
Jamaica,2016,Male,55,229292
Jamaica,2016,Male,60,230907
Jamaica,2016,Male,65,137151
Jamaica,2016,Male,70,143016
Jamaica,2016,Male,75,109578
Jamaica,2016,Female,0,107678
Jamaica,2016,Female,15,75001
Jamaica,2016,Female,20,74658
Jamaica,2016,Female,25,33615
Jamaica,2016,Female,30,34127
Jamaica,2016,Female,35,9052
Jamaica,2016,Female,40,9604
Jamaica,2016,Female,45,1911
Jamaica,2016,Female,50,2151
Jamaica,2016,Female,55,239
Jamaica,2016,Female,60,259
Jamaica,2016,Female,65,157619
Jamaica,2016,Female,70,157085
Jamaica,2016,Female,75,32505
Spain,2016,Both Sexes,Total,250171
Jamaica,2015,Male,0,32064
Jamaica,2015,Male,15,32115
Jamaica,2015,Male,20,170090
Jamaica,2015,Male,25,170575
Jamaica,2015,Male,30,191107
Jamaica,2015,Male,35,188104
Jamaica,2015,Male,40,211110
Jamaica,2015,Male,45,208882
Jamaica,2015,Male,50,233417
Jamaica,2015,Male,55,231377
Jamaica,2015,Male,60,241882
Jamaica,2015,Male,65,241481
Jamaica,2015,Male,70,247417
Jamaica,2015,Male,75,247395
Jamaica,2015,Female,0,235213
Jamaica,2015,Female,15,235861
Jamaica,2015,Female,20,237699
Jamaica,2015,Female,25,236410
Jamaica,2015,Female,30,255641
Jamaica,2015,Female,35,253462
Jamaica,2015,Female,40,281090
Jamaica,2015,Female,45,276238
Jamaica,2015,Female,50,272210
Jamaica,2015,Female,55,273749
Jamaica,2015,Female,60,176391
Jamaica,2015,Female,65,183857
Jamaica,2015,Female,70,155475
Jamaica,2015,Female,75,152354
Sudan,2016,Both Sexes,Total,222600
Japan,2016,Male,0,115951
Japan,2016,Male,5,57118
Japan,2016,Male,10,57882
Japan,2016,Male,15,16948
Japan,2016,Male,20,17424
Japan,2016,Male,25,3844
Japan,2016,Male,30,4282
Japan,2016,Male,35,413
Japan,2016,Male,40,437
Japan,2016,Male,45,7020858
Japan,2016,Male,50,7040272
Japan,2016,Male,55,168304
Japan,2016,Male,60,168886
Japan,2016,Male,65,34024
Japan,2016,Male,70,33774
Japan,2016,Male,75,34485
Japan,2016,Male,80,34957
Japan,2016,Male,85,180260
Japan,2016,Male,90,180540
Japan,2016,Male,95,205454
Japan,2016,Male,100,207955
Japan,2016,Female,0,223615
Japan,2016,Female,5,226252
Japan,2016,Female,10,244115
Japan,2016,Female,15,245358
Japan,2016,Female,20,250597
Japan,2016,Female,25,251491
Japan,2016,Female,30,249664
Japan,2016,Female,35,248101
Japan,2016,Female,40,232209
Japan,2016,Female,45,232022
Japan,2016,Female,50,229275
Japan,2016,Female,55,230576
Japan,2016,Female,60,238816
Japan,2016,Female,65,240389
Japan,2016,Female,70,258265
Japan,2016,Female,75,264636
Japan,2016,Female,80,225114
Japan,2016,Female,85,220946
Japan,2016,Female,90,132765
Japan,2016,Female,95,128372
Japan,2016,Female,100,111611
Suriname,2016,Both Sexes,Total,17000
Japan,2015,Male,0,75078
Japan,2015,Male,5,75137
Japan,2015,Male,10,32939
Japan,2015,Male,15,32240
Japan,2015,Male,20,8622
Japan,2015,Male,25,8219
Japan,2015,Male,30,1737
Japan,2015,Male,35,1538
Japan,2015,Male,40,194
Japan,2015,Male,45,167
Japan,2015,Male,50,158158
Japan,2015,Male,55,158716
Japan,2015,Male,60,32015
Japan,2015,Male,65,31526
Japan,2015,Male,70,32654
Japan,2015,Male,75,33253
Japan,2015,Male,80,170365
Japan,2015,Male,85,170631
Japan,2015,Male,90,193587
Japan,2015,Male,95,196073
Japan,2015,Male,100,213514
Japan,2015,Female,0,215906
Japan,2015,Female,5,234840
Japan,2015,Female,10,236263
Japan,2015,Female,15,242817
Japan,2015,Female,20,243760
Japan,2015,Female,25,246729
Japan,2015,Female,30,246038
Japan,2015,Female,35,235192
Japan,2015,Female,40,235169
Japan,2015,Female,45,239376
Japan,2015,Female,50,241046
Japan,2015,Female,55,257317
Japan,2015,Female,60,259006
